,index,Pearson correlation,Gene,Slide,Method
3344,TRIP6,0.0673636388746771,TRIP6,CID4535,HisToGene
3345,ACHE,0.0478194898852168,ACHE,CID4535,HisToGene
3346,SERPINE1,0.0729233950340896,SERPINE1,CID4535,HisToGene
3347,NUP205,-0.046745532075314,NUP205,CID4535,HisToGene
3348,PARP12,0.1019690057277906,PARP12,CID4535,HisToGene
3349,SSBP1,0.0788864864882257,SSBP1,CID4535,HisToGene
3350,TRBC2,0.0393642234550572,TRBC2,CID4535,HisToGene
3351,PIP,0.0598994518707014,PIP,CID4535,HisToGene
3352,CNTNAP2,0.0334985263925298,CNTNAP2,CID4535,HisToGene
3353,EZH2,0.0650126957675387,EZH2,CID4535,HisToGene
3354,NUB1,0.0705151737752345,NUB1,CID4535,HisToGene
3355,PCM1,0.0202800277414532,PCM1,CID4535,HisToGene
3356,KIF13B,0.0984181536687359,KIF13B,CID4535,HisToGene
3357,ERLIN2,0.1732255506560925,ERLIN2,CID4535,HisToGene
3358,BRF2,0.1236400000131891,BRF2,CID4535,HisToGene
3359,ADGRA2,0.0917809338807284,ADGRA2,CID4535,HisToGene
3360,RAB11FIP1,0.1472883718260958,RAB11FIP1,CID4535,HisToGene
3361,EIF4EBP1,0.0665879015630129,EIF4EBP1,CID4535,HisToGene
3362,ASH2L,0.022773384677479,ASH2L,CID4535,HisToGene
3363,LSM1,0.0673027722896505,LSM1,CID4535,HisToGene
3364,PLPP5,0.1626722565701944,PLPP5,CID4535,HisToGene
3365,DDHD2,0.0967590505247641,DDHD2,CID4535,HisToGene
3366,FGFR1,0.1056803285523681,FGFR1,CID4535,HisToGene
3367,TM2D2,0.0843106122358345,TM2D2,CID4535,HisToGene
3368,HOOK3,-0.0321945287045123,HOOK3,CID4535,HisToGene
3369,CEBPD,-0.0103657164326724,CEBPD,CID4535,HisToGene
3370,ATP6V1H,0.1292614025756557,ATP6V1H,CID4535,HisToGene
3371,GGH,0.0546954297322134,GGH,CID4535,HisToGene
3372,RDH10,-0.0472407867369922,RDH10,CID4535,HisToGene
3373,E2F5,0.0714488745454009,E2F5,CID4535,HisToGene
3374,WWP1,0.1452516803607216,WWP1,CID4535,HisToGene
3375,RMDN1,0.0704912864597889,RMDN1,CID4535,HisToGene
3376,CPNE3,0.1224419392608319,CPNE3,CID4535,HisToGene
3377,INTS8,0.1420444002116072,INTS8,CID4535,HisToGene
3378,TSPYL5,0.1220147592962375,TSPYL5,CID4535,HisToGene
3379,EIF3E,0.104306621729479,EIF3E,CID4535,HisToGene
3380,ENY2,0.0773833301000707,ENY2,CID4535,HisToGene
3381,TRPS1,0.13046578092095,TRPS1,CID4535,HisToGene
3382,RAD21,0.1082161117066484,RAD21,CID4535,HisToGene
3383,ATAD2,0.0910047820721403,ATAD2,CID4535,HisToGene
3384,FBXO32,0.0429038256389856,FBXO32,CID4535,HisToGene
3385,TATDN1,0.0703032416934177,TATDN1,CID4535,HisToGene
3386,NSMCE2,0.0726905574702577,NSMCE2,CID4535,HisToGene
3387,ASAP1,0.0335041557099937,ASAP1,CID4535,HisToGene
3388,NDRG1,0.1310889108614102,NDRG1,CID4535,HisToGene
3389,PSCA,0.0229955838557397,PSCA,CID4535,HisToGene
3390,GLI4,0.0514375505286629,GLI4,CID4535,HisToGene
3391,TOP1MT,0.0897836138088952,TOP1MT,CID4535,HisToGene
3392,EPPK1,-0.0293986562539734,EPPK1,CID4535,HisToGene
3393,OPLAH,0.0159944174712712,OPLAH,CID4535,HisToGene
3394,SLC39A4,0.004765699212469,SLC39A4,CID4535,HisToGene
3395,LRRC24,0.0652114439772143,LRRC24,CID4535,HisToGene
3396,VLDLR,0.0424514058509098,VLDLR,CID4535,HisToGene
3397,PLGRKT,0.066442255656716,PLGRKT,CID4535,HisToGene
3398,NDUFB6,0.0836742553878333,NDUFB6,CID4535,HisToGene
3399,CCL19,-0.0233906623053053,CCL19,CID4535,HisToGene
3400,CCL21,0.0102300486485495,CCL21,CID4535,HisToGene
3401,DCAF10,0.0586325563946896,DCAF10,CID4535,HisToGene
3402,GCNT1,0.0528563683442703,GCNT1,CID4535,HisToGene
3403,TLE1,0.0123785057222039,TLE1,CID4535,HisToGene
3404,SPIN1,0.0708018134443078,SPIN1,CID4535,HisToGene
3405,ASPN,-0.0169487203017037,ASPN,CID4535,HisToGene
3406,WNK2,-0.0153090056672362,WNK2,CID4535,HisToGene
3407,FBP1,0.1080245975079323,FBP1,CID4535,HisToGene
3408,TGFBR1,-0.0009385868695288,TGFBR1,CID4535,HisToGene
3409,ERP44,0.0095072645336279,ERP44,CID4535,HisToGene
3410,TEX10,0.0487433380929488,TEX10,CID4535,HisToGene
3411,TNC,0.0154707290265308,TNC,CID4535,HisToGene
3412,PSMD5,0.0160610982811977,PSMD5,CID4535,HisToGene
3413,PHF19,0.0622183066276172,PHF19,CID4535,HisToGene
3414,STOM,0.057660377164337,STOM,CID4535,HisToGene
3415,PRRX2,-0.0636595854377443,PRRX2,CID4535,HisToGene
3416,NUP214,0.0410206392237825,NUP214,CID4535,HisToGene
3417,PTGDS,-0.0248351533583621,PTGDS,CID4535,HisToGene
3418,OFD1,0.1206405044392543,OFD1,CID4535,HisToGene
3419,SMS,0.0971834620379214,SMS,CID4535,HisToGene
3420,CYBB,0.0338396380403774,CYBB,CID4535,HisToGene
3421,ITM2A,0.1133080707457942,ITM2A,CID4535,HisToGene
3422,SH3BGRL,-0.023056217859984,SH3BGRL,CID4535,HisToGene
3423,BEX3,0.0503229845777365,BEX3,CID4535,HisToGene
3424,PHF6,0.042697033390843,PHF6,CID4535,HisToGene
3425,ISG15,0.0777691365058255,ISG15,1160920F,HisToGene
3426,PLA2G2D,-0.0392206531759397,PLA2G2D,1160920F,HisToGene
3427,CAMK2N1,0.1555533607300064,CAMK2N1,1160920F,HisToGene
3428,USP48,0.1016930075641648,USP48,1160920F,HisToGene
3429,TCEA3,0.1406369433109815,TCEA3,1160920F,HisToGene
3430,PNRC2,0.1157310272704492,PNRC2,1160920F,HisToGene
3431,LDLRAP1,0.066942231817788,LDLRAP1,1160920F,HisToGene
3432,IFI6,-0.0598317882899285,IFI6,1160920F,HisToGene
3433,PSMB2,0.1622013285198746,PSMB2,1160920F,HisToGene
3434,GNL2,0.119648176798902,GNL2,1160920F,HisToGene
3435,SF3A3,0.1447190173257433,SF3A3,1160920F,HisToGene
3436,UTP11,0.0832290445575042,UTP11,1160920F,HisToGene
3437,AKIRIN1,0.1547163242202044,AKIRIN1,1160920F,HisToGene
3438,MFSD2A,0.0727889153612206,MFSD2A,1160920F,HisToGene
3439,CAP1,0.0723746396290203,CAP1,1160920F,HisToGene
3440,CTPS1,0.1479756910097678,CTPS1,1160920F,HisToGene
3441,PPCS,0.1722258475993498,PPCS,1160920F,HisToGene
3442,PPIH,0.1210214730038682,PPIH,1160920F,HisToGene
3443,YBX1,0.1667910307381281,YBX1,1160920F,HisToGene
3444,EBNA1BP2,0.1522168877775679,EBNA1BP2,1160920F,HisToGene
3445,CDC20,0.0701954603746503,CDC20,1160920F,HisToGene
3446,PTPRF,0.2102821588287637,PTPRF,1160920F,HisToGene
3447,KDM4A,0.076893144878925,KDM4A,1160920F,HisToGene
3448,EIF2B3,0.121335170372602,EIF2B3,1160920F,HisToGene
3449,NASP,0.1565746525797665,NASP,1160920F,HisToGene
3450,GPBP1L1,0.1430946850003175,GPBP1L1,1160920F,HisToGene
3451,TSPAN1,0.0205475494302524,TSPAN1,1160920F,HisToGene
3452,RAD54L,0.1111317154727291,RAD54L,1160920F,HisToGene
3453,LRRC41,0.0743786222041968,LRRC41,1160920F,HisToGene
3454,CMPK1,0.0738655320122687,CMPK1,1160920F,HisToGene
3455,RNF11,-0.034921071004414,RNF11,1160920F,HisToGene
3456,TTC39A,0.0848636171151543,TTC39A,1160920F,HisToGene
3457,TXNDC12,0.1577091456273485,TXNDC12,1160920F,HisToGene
3458,PRPF38A,0.1375275522040803,PRPF38A,1160920F,HisToGene
3459,SCP2,0.1407416692697294,SCP2,1160920F,HisToGene
3460,NDC1,0.1385087757595453,NDC1,1160920F,HisToGene
3461,HSPB11,0.1741214794987683,HSPB11,1160920F,HisToGene
3462,TMEM59,0.0639030563771705,TMEM59,1160920F,HisToGene
3463,SSBP3,-0.0180554276954675,SSBP3,1160920F,HisToGene
3464,TACSTD2,0.2050284965547388,TACSTD2,1160920F,HisToGene
3465,MYSM1,0.101676809743146,MYSM1,1160920F,HisToGene
3466,TM2D1,0.1497395351170852,TM2D1,1160920F,HisToGene
3467,PATJ,0.0077208868466889,PATJ,1160920F,HisToGene
3468,USP1,0.090986106390785,USP1,1160920F,HisToGene
3469,JAK1,-0.0101221380284946,JAK1,1160920F,HisToGene
3470,LEPROT,-0.0367931342504025,LEPROT,1160920F,HisToGene
3471,GNG12,-0.0112109231957396,GNG12,1160920F,HisToGene
3472,SRSF11,0.1496637146922592,SRSF11,1160920F,HisToGene
3473,USP33,0.0135688727508005,USP33,1160920F,HisToGene
3474,IFI44L,-0.165374431607802,IFI44L,1160920F,HisToGene
3475,IFI44,-0.1803922361508387,IFI44,1160920F,HisToGene
3476,GNG5,0.2105978577850445,GNG5,1160920F,HisToGene
3477,LMO4,0.2032363747754684,LMO4,1160920F,HisToGene
3478,GTF2B,0.1097009887648113,GTF2B,1160920F,HisToGene
3479,GBP1,-0.1019349796597236,GBP1,1160920F,HisToGene
3480,GBP2,-0.027730100371429,GBP2,1160920F,HisToGene
3481,GBP5,-0.0895563925974615,GBP5,1160920F,HisToGene
3482,LRRC8B,0.0203799042590853,LRRC8B,1160920F,HisToGene
3483,LRRC8D,0.1091143499355229,LRRC8D,1160920F,HisToGene
3484,CDC7,0.041927969666862,CDC7,1160920F,HisToGene
3485,GLMN,0.0005771317933775,GLMN,1160920F,HisToGene
3486,MTF2,0.1081515300178641,MTF2,1160920F,HisToGene
3487,TMED5,0.1524323372894516,TMED5,1160920F,HisToGene
3488,CCDC18,0.0489597579121826,CCDC18,1160920F,HisToGene
3489,DR1,0.079714201902388,DR1,1160920F,HisToGene
3490,FNBP1L,0.1335967741786678,FNBP1L,1160920F,HisToGene
3491,BCAR3,-0.0043755959786973,BCAR3,1160920F,HisToGene
3492,DNTTIP2,0.1096133870351733,DNTTIP2,1160920F,HisToGene
3493,GCLM,0.1111606184642226,GCLM,1160920F,HisToGene
3494,ARHGAP29,0.0526720538403655,ARHGAP29,1160920F,HisToGene
3495,ABCD3,0.0960430106094617,ABCD3,1160920F,HisToGene
3496,CNN3,0.0991711153628842,CNN3,1160920F,HisToGene
3497,ALG14,0.0649183709476364,ALG14,1160920F,HisToGene
3498,SNX7,0.0941279671051,SNX7,1160920F,HisToGene
3499,VCAM1,-0.0181177037151594,VCAM1,1160920F,HisToGene
3500,PSMA5,0.1565423468490049,PSMA5,1160920F,HisToGene
3501,GSTM3,0.0129879059938721,GSTM3,1160920F,HisToGene
3502,CD53,-0.099838277266471,CD53,1160920F,HisToGene
3503,WDR3,0.0998626181028432,WDR3,1160920F,HisToGene
3504,PHGDH,0.0458351335692529,PHGDH,1160920F,HisToGene
3505,CTSS,-0.0936547675303754,CTSS,1160920F,HisToGene
3506,CTSK,-0.0229695076304349,CTSK,1160920F,HisToGene
3507,SCNM1,0.1876862214499003,SCNM1,1160920F,HisToGene
3508,S100A8,-0.0391067998027105,S100A8,1160920F,HisToGene
3509,S100A14,0.0148283104749458,S100A14,1160920F,HisToGene
3510,S100A1,0.083042514033825,S100A1,1160920F,HisToGene
3511,CREB3L4,0.125195244766799,CREB3L4,1160920F,HisToGene
3512,EFNA3,0.1112602529974432,EFNA3,1160920F,HisToGene
3513,RIT1,0.1357979871334835,RIT1,1160920F,HisToGene
3514,CRABP2,0.1410409012183569,CRABP2,1160920F,HisToGene
3515,IFI16,-0.1251570653286995,IFI16,1160920F,HisToGene
3516,USF1,-0.0406824796484584,USF1,1160920F,HisToGene
3517,OLFML2B,0.0159519643170191,OLFML2B,1160920F,HisToGene
3518,MPC2,0.1594119885481779,MPC2,1160920F,HisToGene
3519,ATP1B1,0.0344762236558279,ATP1B1,1160920F,HisToGene
3520,RABGAP1L,0.2129047000311238,RABGAP1L,1160920F,HisToGene
3521,XPR1,0.0245478573992394,XPR1,1160920F,HisToGene
3522,LAMC1,0.0008695243618385,LAMC1,1160920F,HisToGene
3523,C1orf21,0.0006910962749857,C1orf21,1160920F,HisToGene
3524,TPR,0.1482821107431878,TPR,1160920F,HisToGene
3525,PTPRC,-0.0907008883156872,PTPRC,1160920F,HisToGene
3526,UBE2T,0.1681924488913824,UBE2T,1160920F,HisToGene
3527,NUCKS1,0.1636238564465635,NUCKS1,1160920F,HisToGene
3528,ATF3,-0.0881179513124302,ATF3,1160920F,HisToGene
3529,CENPF,0.1582820341161664,CENPF,1160920F,HisToGene
3530,KCTD3,0.1438379418310932,KCTD3,1160920F,HisToGene
3531,LYPLAL1,0.1808169349608464,LYPLAL1,1160920F,HisToGene
3532,IARS2,0.1844809857323382,IARS2,1160920F,HisToGene
3533,CNIH4,0.2174075617292087,CNIH4,1160920F,HisToGene
3534,NUP133,0.1616392038927076,NUP133,1160920F,HisToGene
3535,ARID4B,0.158958779732907,ARID4B,1160920F,HisToGene
3536,CHML,0.0911300717420766,CHML,1160920F,HisToGene
3537,SCCPDH,0.0096718629850491,SCCPDH,1160920F,HisToGene
3538,GATA3,0.0662756350407449,GATA3,1160920F,HisToGene
3539,FAM107B,0.1084151507922466,FAM107B,1160920F,HisToGene
3540,HSPA14,0.0850691806798907,HSPA14,1160920F,HisToGene
3541,NEBL,0.0782898431686891,NEBL,1160920F,HisToGene
3542,BAMBI,0.1309977305679163,BAMBI,1160920F,HisToGene
3543,ARHGAP12,-0.0049720408008672,ARHGAP12,1160920F,HisToGene
3544,DKK1,0.0033472677555402,DKK1,1160920F,HisToGene
3545,ZWINT,0.1071057452608867,ZWINT,1160920F,HisToGene
3546,ANK3,0.0364489758824967,ANK3,1160920F,HisToGene
3547,CDK1,0.1535698092746635,CDK1,1160920F,HisToGene
3548,HERC4,0.0735695062648814,HERC4,1160920F,HisToGene
3549,SRGN,-0.0847563297994098,SRGN,1160920F,HisToGene
3550,H2AFY2,0.0145281324996291,H2AFY2,1160920F,HisToGene
3551,ADK,0.0430399369092614,ADK,1160920F,HisToGene
3552,DLG5,0.0112759727288965,DLG5,1160920F,HisToGene
3553,PLAC9,0.1089330566127198,PLAC9,1160920F,HisToGene
3554,GHITM,0.200563921553396,GHITM,1160920F,HisToGene
3555,SNCG,0.0263327418554009,SNCG,1160920F,HisToGene
3556,ADIRF,-0.1402960786190288,ADIRF,1160920F,HisToGene
3557,IFIT3,-0.0919372476709771,IFIT3,1160920F,HisToGene
3558,FRA10AC1,0.0731112057647853,FRA10AC1,1160920F,HisToGene
3559,EXOSC1,0.1637987631196132,EXOSC1,1160920F,HisToGene
3560,SCD,0.2402540788424934,SCD,1160920F,HisToGene
3561,ARL3,0.1006606312181124,ARL3,1160920F,HisToGene
3562,ADD3,-0.0049068250192461,ADD3,1160920F,HisToGene
3563,FAM204A,0.1050468282480323,FAM204A,1160920F,HisToGene
3564,NSMCE4A,0.1366054369149732,NSMCE4A,1160920F,HisToGene
3565,OAT,-0.1065571481974495,OAT,1160920F,HisToGene
3566,GLRX3,0.1757457797420686,GLRX3,1160920F,HisToGene
3567,IFITM2,0.0127606187488968,IFITM2,1160920F,HisToGene
3568,TRIM22,-0.1465995587665592,TRIM22,1160920F,HisToGene
3569,DKK3,-0.00998860314508,DKK3,1160920F,HisToGene
3570,SAA1,0.0868894163014337,SAA1,1160920F,HisToGene
3571,TSG101,0.0985438319530774,TSG101,1160920F,HisToGene
3572,SVIP,0.1518286128431038,SVIP,1160920F,HisToGene
3573,CAPRIN1,0.1746286893484017,CAPRIN1,1160920F,HisToGene
3574,API5,0.1111480308648136,API5,1160920F,HisToGene
3575,MTCH2,0.2286384133449212,MTCH2,1160920F,HisToGene
3576,UBE2L6,0.0900080390883114,UBE2L6,1160920F,HisToGene
3577,MPEG1,-0.0579132036701496,MPEG1,1160920F,HisToGene
3578,MS4A7,-0.0117624960823698,MS4A7,1160920F,HisToGene
3579,TMEM258,0.2806192492329176,TMEM258,1160920F,HisToGene
3580,CST6,0.0445229070591976,CST6,1160920F,HisToGene
3581,ALDH3B2,0.0718335679287063,ALDH3B2,1160920F,HisToGene
3582,TESMIN,0.0689939088871628,TESMIN,1160920F,HisToGene
3583,CCND1,0.0003612192609035,CCND1,1160920F,HisToGene
3584,ANO1,0.0123646861179025,ANO1,1160920F,HisToGene
3585,FADD,0.1026717415346367,FADD,1160920F,HisToGene
3586,CTTN,0.1829737841314965,CTTN,1160920F,HisToGene
3587,PRSS23,0.0088032783171645,PRSS23,1160920F,HisToGene
3588,BIRC3,-0.1020060911434845,BIRC3,1160920F,HisToGene
3589,MMP1,0.0693469341802724,MMP1,1160920F,HisToGene
3590,CASP4,-0.1064864142099294,CASP4,1160920F,HisToGene
3591,CD3D,-0.0336549677136944,CD3D,1160920F,HisToGene
3592,THYN1,0.0030170804477865,THYN1,1160920F,HisToGene
3593,SCNN1A,0.0186085180832464,SCNN1A,1160920F,HisToGene
3594,MAGOHB,0.2510425704486328,MAGOHB,1160920F,HisToGene
3595,GPRC5A,0.1152343264877723,GPRC5A,1160920F,HisToGene
3596,MGP,0.0008632618591555,MGP,1160920F,HisToGene
3597,C12orf60,0.0237892527871533,C12orf60,1160920F,HisToGene
3598,ITPR2,-0.0129854433686245,ITPR2,1160920F,HisToGene
3599,ZCRB1,0.113272991184467,ZCRB1,1160920F,HisToGene
3600,FAIM2,-0.0101086772536878,FAIM2,1160920F,HisToGene
3601,NR4A1,0.1290608650856234,NR4A1,1160920F,HisToGene
3602,KRT81,0.0200369180696607,KRT81,1160920F,HisToGene
3603,PPP1R1A,0.0081405941882405,PPP1R1A,1160920F,HisToGene
3604,MUCL1,-0.0059958640814704,MUCL1,1160920F,HisToGene
3605,NUP107,0.1028115813877116,NUP107,1160920F,HisToGene
3606,LYZ,0.0304362237571384,LYZ,1160920F,HisToGene
3607,DUSP6,-0.0161422880517151,DUSP6,1160920F,HisToGene
3608,ATP2B1,0.0044880299100557,ATP2B1,1160920F,HisToGene
3609,LUM,-0.0143045993710304,LUM,1160920F,HisToGene
3610,DCN,0.0703244452986621,DCN,1160920F,HisToGene
3611,EEA1,0.0429737014116516,EEA1,1160920F,HisToGene
3612,NTN4,-0.0121344871061457,NTN4,1160920F,HisToGene
3613,TMPO,0.144440270335451,TMPO,1160920F,HisToGene
3614,ARL1,0.1505868089031551,ARL1,1160920F,HisToGene
3615,CHPT1,0.1210950303918468,CHPT1,1160920F,HisToGene
3616,SYCP3,0.0058115554705015,SYCP3,1160920F,HisToGene
3617,PWP1,0.1321490449074355,PWP1,1160920F,HisToGene
3618,TCTN1,0.0541256526319687,TCTN1,1160920F,HisToGene
3619,MAPKAPK5,0.0592402823064519,MAPKAPK5,1160920F,HisToGene
3620,OAS1,-0.1210004740270308,OAS1,1160920F,HisToGene
3621,OAS2,-0.0990023587174997,OAS2,1160920F,HisToGene
3622,TBX3,0.0538655458610147,TBX3,1160920F,HisToGene
3623,OASL,-0.0766768106043927,OASL,1160920F,HisToGene
3624,ZNF664,0.1375370693308868,ZNF664,1160920F,HisToGene
3625,ZNF84,0.1227346459274784,ZNF84,1160920F,HisToGene
3626,PSPC1,-0.0210104059554861,PSPC1,1160920F,HisToGene
3627,HMGB1,0.2228138141668885,HMGB1,1160920F,HisToGene
3628,DCLK1,0.0194835510561864,DCLK1,1160920F,HisToGene
3629,DNAJC15,0.1871967286659698,DNAJC15,1160920F,HisToGene
3630,RNASEH2B,0.1206276712664414,RNASEH2B,1160920F,HisToGene
3631,COMMD6,0.3268122416242106,COMMD6,1160920F,HisToGene
3632,FARP1,0.1747855849019888,FARP1,1160920F,HisToGene
3633,MCF2L,0.0509529139585016,MCF2L,1160920F,HisToGene
3634,NGDN,0.1234026044494019,NGDN,1160920F,HisToGene
3635,RABGGTA,0.0809040505762747,RABGGTA,1160920F,HisToGene
3636,SCFD1,0.0935623523925405,SCFD1,1160920F,HisToGene
3637,BAZ1A,0.1077151780446893,BAZ1A,1160920F,HisToGene
3638,KLHDC2,0.114599759094873,KLHDC2,1160920F,HisToGene
3639,PSMA3,0.1993315857485906,PSMA3,1160920F,HisToGene
3640,PCNX4,0.0643491859014955,PCNX4,1160920F,HisToGene
3641,DHRS7,0.1582430716940617,DHRS7,1160920F,HisToGene
3642,MTHFD1,0.1206150163716307,MTHFD1,1160920F,HisToGene
3643,FUT8,-0.0115556592593271,FUT8,1160920F,HisToGene
3644,COQ6,0.0617301218244609,COQ6,1160920F,HisToGene
3645,FOS,-0.0181609550998732,FOS,1160920F,HisToGene
3646,ZC3H14,0.0710189822106048,ZC3H14,1160920F,HisToGene
3647,UBR7,0.0746720403667652,UBR7,1160920F,HisToGene
3648,IFI27L2,0.0255336215516878,IFI27L2,1160920F,HisToGene
3649,IGHG4,0.3115556186552726,IGHG4,1160920F,HisToGene
3650,APBA2,0.1007537909008885,APBA2,1160920F,HisToGene
3651,EMC4,0.183383565848776,EMC4,1160920F,HisToGene
3652,NUSAP1,0.137541029112132,NUSAP1,1160920F,HisToGene
3653,TUBGCP4,0.0775320266643008,TUBGCP4,1160920F,HisToGene
3654,TP53BP1,0.0900125401795825,TP53BP1,1160920F,HisToGene
3655,SPG11,0.0655944253252884,SPG11,1160920F,HisToGene
3656,MYEF2,0.1244553797900679,MYEF2,1160920F,HisToGene
3657,TMOD3,0.0646769387914259,TMOD3,1160920F,HisToGene
3658,LEO1,0.1083917207301633,LEO1,1160920F,HisToGene
3659,MYO5C,0.0509263436434332,MYO5C,1160920F,HisToGene
3660,ARPP19,0.1376878644685233,ARPP19,1160920F,HisToGene
3661,ADAM10,0.1114174710610814,ADAM10,1160920F,HisToGene
3662,CCNB2,0.1314495175432875,CCNB2,1160920F,HisToGene
3663,GTF2A2,0.1605082552058696,GTF2A2,1160920F,HisToGene
3664,VPS13C,-0.068703259803799,VPS13C,1160920F,HisToGene
3665,C2CD4A,0.0288610955914286,C2CD4A,1160920F,HisToGene
3666,TPM1,-0.0231269071683244,TPM1,1160920F,HisToGene
3667,CILP,0.0081274545762342,CILP,1160920F,HisToGene
3668,ITGA11,0.0264510610043911,ITGA11,1160920F,HisToGene
3669,UACA,-0.0169521727411617,UACA,1160920F,HisToGene
3670,RCN2,0.1979471559666586,RCN2,1160920F,HisToGene
3671,PSTPIP1,0.0125096594101853,PSTPIP1,1160920F,HisToGene
3672,LINGO1,0.0090997941581063,LINGO1,1160920F,HisToGene
3673,ISG20,-0.0574758787243637,ISG20,1160920F,HisToGene
3674,PRC1,0.0929326024804348,PRC1,1160920F,HisToGene
3675,SNRPA1,0.1674916408199831,SNRPA1,1160920F,HisToGene
3676,SBK1,0.0389398605249866,SBK1,1160920F,HisToGene
3677,MT1G,0.0691628575760837,MT1G,1160920F,HisToGene
3678,NUP93,0.1297160453043263,NUP93,1160920F,HisToGene
3679,CX3CL1,0.0158293552479497,CX3CL1,1160920F,HisToGene
3680,CMTM3,-0.079484468034944,CMTM3,1160920F,HisToGene
3681,CBFB,0.1538734289689929,CBFB,1160920F,HisToGene
3682,PRMT7,0.0398245817246543,PRMT7,1160920F,HisToGene
3683,CDH1,0.233849689509918,CDH1,1160920F,HisToGene
3684,ZFHX3,0.0155345259520069,ZFHX3,1160920F,HisToGene
3685,CFDP1,0.1253449091449967,CFDP1,1160920F,HisToGene
3686,TERF2IP,0.0673844565340134,TERF2IP,1160920F,HisToGene
3687,ITGAE,0.1531678658895505,ITGAE,1160920F,HisToGene
3688,ALOX15B,0.0264420987314157,ALOX15B,1160920F,HisToGene
3689,TRPV2,0.0099537432456185,TRPV2,1160920F,HisToGene
3690,B9D1,0.0728687989948238,B9D1,1160920F,HisToGene
3691,UNC119,0.0795486969475493,UNC119,1160920F,HisToGene
3692,PIGS,0.1356223788228845,PIGS,1160920F,HisToGene
3693,SPAG5,0.1134079636747951,SPAG5,1160920F,HisToGene
3694,KIAA0100,0.0962162545963939,KIAA0100,1160920F,HisToGene
3695,SDF2,0.0975753528472699,SDF2,1160920F,HisToGene
3696,SUPT6H,0.0415075732449162,SUPT6H,1160920F,HisToGene
3697,TRAF4,0.132974865459836,TRAF4,1160920F,HisToGene
3698,CPD,0.0008829876793182,CPD,1160920F,HisToGene
3699,GOSR1,0.0258746867132992,GOSR1,1160920F,HisToGene
3700,RNF135,0.1235873219690436,RNF135,1160920F,HisToGene
3701,CCL2,0.0762610099879294,CCL2,1160920F,HisToGene
3702,SLFN5,-0.072264278328799,SLFN5,1160920F,HisToGene
3703,AP2B1,0.1160443108504026,AP2B1,1160920F,HisToGene
3704,ZNHIT3,0.1561222686689996,ZNHIT3,1160920F,HisToGene
3705,MYO19,0.1593947441676848,MYO19,1160920F,HisToGene
3706,GGNBP2,0.1696677292355319,GGNBP2,1160920F,HisToGene
3707,ACACA,0.1024097909518981,ACACA,1160920F,HisToGene
3708,DDX52,0.1083912382688533,DDX52,1160920F,HisToGene
3709,SOCS7,0.0114756838834625,SOCS7,1160920F,HisToGene
3710,SRCIN1,-0.0168562449129595,SRCIN1,1160920F,HisToGene
3711,MLLT6,0.0377225603849502,MLLT6,1160920F,HisToGene
3712,PCGF2,0.0052775887006375,PCGF2,1160920F,HisToGene
3713,PIP4K2B,0.0680691338829419,PIP4K2B,1160920F,HisToGene
3714,CWC25,0.1103615610962043,CWC25,1160920F,HisToGene
3715,LASP1,0.0292345656148488,LASP1,1160920F,HisToGene
3716,LINC00672,0.0400040778115708,LINC00672,1160920F,HisToGene
3717,MED1,0.1187907445340516,MED1,1160920F,HisToGene
3718,PPP1R1B,0.0316249131526575,PPP1R1B,1160920F,HisToGene
3719,PNMT,0.0313506690906551,PNMT,1160920F,HisToGene
3720,CASC3,-0.0258289257092928,CASC3,1160920F,HisToGene
3721,CDC6,0.1070112055684922,CDC6,1160920F,HisToGene
3722,RARA,0.0191112623854321,RARA,1160920F,HisToGene
3723,TOP2A,0.1856936437943545,TOP2A,1160920F,HisToGene
3724,CCR7,0.0036239637145709,CCR7,1160920F,HisToGene
3725,KRT15,0.1021921374357169,KRT15,1160920F,HisToGene
3726,HSD17B1,0.041965776731503,HSD17B1,1160920F,HisToGene
3727,CNTD1,0.0229315246112921,CNTD1,1160920F,HisToGene
3728,BECN1,0.129741376012694,BECN1,1160920F,HisToGene
3729,PSME3,0.1047864308612051,PSME3,1160920F,HisToGene
3730,HOXB2,-0.0069443953998249,HOXB2,1160920F,HisToGene
3731,HOXB7,-0.0237101048668955,HOXB7,1160920F,HisToGene
3732,UBE2Z,0.1312733935248951,UBE2Z,1160920F,HisToGene
3733,ZNF652,0.0639019337568889,ZNF652,1160920F,HisToGene
3734,SPOP,0.0123174471250405,SPOP,1160920F,HisToGene
3735,SLC35B1,0.1331388573843427,SLC35B1,1160920F,HisToGene
3736,FAM117A,0.003572192879315,FAM117A,1160920F,HisToGene
3737,PDK2,0.0501196975085273,PDK2,1160920F,HisToGene
3738,EME1,0.0870503846976936,EME1,1160920F,HisToGene
3739,TOB1,0.1492813542728119,TOB1,1160920F,HisToGene
3740,TOM1L1,0.123236311187413,TOM1L1,1160920F,HisToGene
3741,CUEDC1,0.0340687961986675,CUEDC1,1160920F,HisToGene
3742,VEZF1,0.0417342758199362,VEZF1,1160920F,HisToGene
3743,RAD51C,0.0969246646041891,RAD51C,1160920F,HisToGene
3744,CLTC,0.2186701671381264,CLTC,1160920F,HisToGene
3745,PTRH2,0.1547875927220844,PTRH2,1160920F,HisToGene
3746,DCAF7,0.0914166188983261,DCAF7,1160920F,HisToGene
